Side,1
PairPath,\\KSG-FSAOI\daten\Verifizierdaten_1\20220602\205047_helles Entek\205047_helles Entek[test]_1\205047_helles Entek[test]_1_B_1\WorkData\Work.csv
State,Finish
Join,False,0
KindName,
LotNumber,
StartDate,6/2/2022 10:01:17 AM
Check,1,1,23,Pass,-1,-1,-1,
Check,1,1,1,Pass,-1,-1,-1,
Check,1,1,15,Bad,-1,-1,-1,
Check,1,1,16,Bad,-1,-1,-1,
Check,1,1,17,Bad,-1,-1,-1,
Check,1,1,18,Bad,-1,-1,-1,
Check,1,1,19,Bad,-1,-1,-1,
Check,1,1,20,Bad,-1,-1,-1,
Check,1,1,21,Bad,-1,-1,-1,
Check,1,1,22,Bad,-1,-1,-1,
Check,1,2,565,Bad,-1,-1,-1,
Check,1,2,566,Bad,-1,-1,-1,
Check,1,2,567,Bad,-1,-1,-1,
Check,1,2,568,Bad,-1,-1,-1,
Check,1,2,569,Bad,-1,-1,-1,
Check,1,2,570,Bad,-1,-1,-1,
Check,1,2,571,Bad,-1,-1,-1,
Check,1,2,572,Bad,-1,-1,-1,
Check,1,2,573,Bad,-1,-1,-1,
Check,1,2,574,Bad,-1,-1,-1,
Check,1,2,575,Bad,-1,-1,-1,
Check,1,2,576,Bad,-1,-1,-1,
Check,1,2,577,Bad,-1,-1,-1,
Check,1,2,578,Bad,-1,-1,-1,
Check,1,2,579,Bad,-1,-1,-1,
Check,1,2,580,Bad,-1,-1,-1,
Check,1,2,581,Bad,-1,-1,-1,
Check,1,2,582,Bad,-1,-1,-1,
Check,1,2,583,Bad,-1,-1,-1,
Check,1,2,584,Bad,-1,-1,-1,
Check,1,2,585,Bad,-1,-1,-1,
Check,1,2,587,Bad,-1,-1,-1,
Check,1,2,588,Bad,-1,-1,-1,
Check,1,2,589,Bad,-1,-1,-1,
Check,1,2,590,Bad,-1,-1,-1,
Check,1,2,591,Bad,-1,-1,-1,
Check,1,2,592,Bad,-1,-1,-1,
Check,1,2,593,Bad,-1,-1,-1,
Check,1,2,595,Bad,-1,-1,-1,
Check,1,2,597,Bad,-1,-1,-1,
Check,1,2,598,Bad,-1,-1,-1,
Check,1,2,599,Bad,-1,-1,-1,
Check,1,2,600,Bad,-1,-1,-1,
Check,1,2,601,Bad,-1,-1,-1,
Check,1,2,603,Bad,-1,-1,-1,
Check,1,2,604,Bad,-1,-1,-1,
Check,1,1,60,Pass,-1,-1,-1,
Check,1,1,61,Pass,-1,-1,-1,
Check,1,1,67,Pass,-1,-1,-1,
Check,1,1,69,Pass,-1,-1,-1,
Check,1,1,62,Pass,-1,-1,-1,
Check,1,1,65,Pass,-1,-1,-1,
Check,1,1,66,Pass,-1,-1,-1,
Check,1,1,63,Pass,-1,-1,-1,
Check,1,1,64,Pass,-1,-1,-1,
Check,1,1,68,Pass,-1,-1,-1,
Check,1,1,7,Pass,-1,-1,-1,
Check,1,1,8,Pass,-1,-1,-1,
Check,1,1,9,Pass,-1,-1,-1,
Check,1,1,10,Pass,-1,-1,-1,
Check,1,1,11,Pass,-1,-1,-1,
Check,1,1,12,Pass,-1,-1,-1,
Check,1,1,13,Pass,-1,-1,-1,
Check,1,1,14,Pass,-1,-1,-1,
Check,1,1,48,Bad,-1,-1,-1,
Check,1,1,50,Bad,-1,-1,-1,
Check,1,1,59,Bad,-1,-1,-1,
Check,1,2,107,Bad,-1,-1,-1,
Check,1,2,108,Bad,-1,-1,-1,
Check,1,2,109,Bad,-1,-1,-1,
Check,1,2,110,Bad,-1,-1,-1,
Check,1,2,111,Bad,-1,-1,-1,
Check,1,2,113,Bad,-1,-1,-1,
Check,1,2,114,Bad,-1,-1,-1,
Check,1,2,118,Bad,-1,-1,-1,
Check,1,2,127,Bad,-1,-1,-1,
Check,1,2,130,Bad,-1,-1,-1,
Check,1,2,131,Bad,-1,-1,-1,
Check,1,2,132,Bad,-1,-1,-1,
Check,1,2,133,Bad,-1,-1,-1,
Check,1,2,135,Bad,-1,-1,-1,
Check,1,2,136,Bad,-1,-1,-1,
Check,1,2,137,Bad,-1,-1,-1,
Check,1,2,138,Bad,-1,-1,-1,
Check,1,2,141,Bad,-1,-1,-1,
Check,1,2,142,Bad,-1,-1,-1,
Check,1,2,145,Bad,-1,-1,-1,
Check,1,2,146,Bad,-1,-1,-1,
Check,1,2,147,Bad,-1,-1,-1,
Check,1,2,148,Bad,-1,-1,-1,
Check,1,2,152,Bad,-1,-1,-1,
Check,1,2,153,Bad,-1,-1,-1,
Check,1,2,155,Bad,-1,-1,-1,
Check,1,2,158,Bad,-1,-1,-1,
Check,1,2,159,Bad,-1,-1,-1,
Check,1,2,160,Bad,-1,-1,-1,
Check,1,2,161,Bad,-1,-1,-1,
Check,1,2,163,Bad,-1,-1,-1,
Check,1,2,164,Bad,-1,-1,-1,
Check,1,2,166,Bad,-1,-1,-1,
Check,1,2,167,Bad,-1,-1,-1,
Check,1,2,168,Bad,-1,-1,-1,
Check,1,2,169,Bad,-1,-1,-1,
Check,1,2,170,Bad,-1,-1,-1,
Check,1,2,173,Bad,-1,-1,-1,
Check,1,2,174,Bad,-1,-1,-1,
Check,1,2,181,Bad,-1,-1,-1,
Check,1,2,182,Bad,-1,-1,-1,
Check,1,2,183,Bad,-1,-1,-1,
Check,1,2,184,Bad,-1,-1,-1,
Check,1,2,185,Bad,-1,-1,-1,
Check,1,2,187,Bad,-1,-1,-1,
Check,1,2,191,Bad,-1,-1,-1,
Check,1,2,192,Bad,-1,-1,-1,
Check,1,2,193,Bad,-1,-1,-1,
Check,1,2,194,Bad,-1,-1,-1,
Check,1,2,195,Bad,-1,-1,-1,
Check,1,2,199,Bad,-1,-1,-1,
Check,1,2,204,Bad,-1,-1,-1,
Check,1,2,206,Bad,-1,-1,-1,
Check,1,2,207,Bad,-1,-1,-1,
Check,1,2,209,Bad,-1,-1,-1,
Check,1,2,211,Bad,-1,-1,-1,
Check,1,2,213,Bad,-1,-1,-1,
Check,1,2,214,Bad,-1,-1,-1,
Check,1,2,217,Bad,-1,-1,-1,
Check,1,2,222,Bad,-1,-1,-1,
Check,1,2,223,Bad,-1,-1,-1,
Check,1,2,226,Bad,-1,-1,-1,
Check,1,2,227,Bad,-1,-1,-1,
Check,1,2,228,Bad,-1,-1,-1,
Check,1,2,231,Bad,-1,-1,-1,
Check,1,2,235,Bad,-1,-1,-1,
Check,1,2,236,Bad,-1,-1,-1,
Check,1,2,237,Bad,-1,-1,-1,
Check,1,2,239,Bad,-1,-1,-1,
Check,1,2,240,Bad,-1,-1,-1,
Check,1,2,244,Bad,-1,-1,-1,
Check,1,2,250,Bad,-1,-1,-1,
Check,1,2,251,Bad,-1,-1,-1,
Check,1,2,252,Bad,-1,-1,-1,
Check,1,2,253,Bad,-1,-1,-1,
Check,1,2,527,Bad,-1,-1,-1,
Check,1,1,47,Pass,-1,-1,-1,
Check,1,1,49,Pass,-1,-1,-1,
Check,1,1,51,Pass,-1,-1,-1,
Check,1,1,52,Pass,-1,-1,-1,
Check,1,1,53,Pass,-1,-1,-1,
Check,1,1,54,Pass,-1,-1,-1,
Check,1,1,55,Pass,-1,-1,-1,
Check,1,1,56,Pass,-1,-1,-1,
Check,1,1,57,Pass,-1,-1,-1,
Check,1,1,58,Pass,-1,-1,-1,
Check,1,1,2,Pass,-1,-1,-1,
Check,1,1,3,Pass,-1,-1,-1,
Check,1,1,4,Pass,-1,-1,-1,
Check,1,1,5,Pass,-1,-1,-1,
Check,1,1,6,Pass,-1,-1,-1,
Check,1,1,26,Pass,-1,-1,-1,
Check,1,1,27,Pass,-1,-1,-1,
